person,adult,people,caucasian,attractive,happy,lifestyle,pretty,smile,model,portrait,lady,women,body,fashion,human,smiling,one,sexy,cute
28.418161594255967,26.960162754172888,23.981596429220026,20.97016093862791,20.61334855838212,16.187776239006354,13.177831681535228,18.51546193487991,12.931124638145864,9.258917708211994,22.82913483159297,15.567696223474874,9.997325189276074,0,10.287453946336788,8.22919961097787,15.210642282734728,12.16465499914797,0,8.427291491984969
22.543668955280566,20.69099637758898,19.031362534997623,21.31468587960576,17.196463505348504,13.127684818563951,12.360483411810847,14.49027261263819,10.843706135111075,13.384863075296353,7.718216071901531,10.259432020425562,8.444988574334284,12.164330271575304,12.21050379395168,11.50971813880105,9.781239370377119,10.67345184954751,10.860467436567403,8.317171215437215
26.457631610976787,19.954535421941923,20.307726653433186,17.61921232865944,12.261254509870934,9.906104103021983,13.191527180987313,11.509825332934202,8.602018388622168,0,9.763368966045629,7.7857700780757435,7.475485921183593,10.30884101162941,7.848958474724943,0,11.93485736307207,9.645649187489814,8.395937760326207,0
14.802865028315265,17.573741635397564,16.803034310465073,14.60604427360904,9.823102220699608,12.594338451600217,13.156086181888831,10.326876224834171,8.590066340845807,8.1008306412989,7.979116274153737,7.7485546977184265,7.434647424010894,0,7.827156231347693,8.43970112311211,10.024074901335164,7.688308875901199,0,0
19.789729909578014,18.845562780627386,20.082262097039614,15.036862946323557,9.15809743670758,14.081494853791506,12.039615534269913,12.303527590228017,11.803944034074718,7.235991332504223,10.977816122681922,0,7.978444038106027,7.361711542360762,8.365179116101253,10.427440887427943,11.400641770461677,8.922388676332313,0,0
24.023395870360687,19.707416291775637,24.63196694021754,20.285810879312525,10.599210687464863,15.436597621870012,11.50590675168817,11.13947236836449,15.277873876804573,8.054341347221769,13.580408249218092,0,8.068903564156408,0,9.871882189163612,15.486058749484327,13.578620365234903,11.826155478812666,0,0
22.647819993121274,24.344983216302484,17.55389685933228,22.627821932413152,13.438326587090108,9.171616329225111,8.492373080117487,11.393371259286683,7.701039877356352,11.992853419025925,14.86337229875926,0,8.498331906906357,8.644028971759216,12.955063901396805,8.82265955281689,0,0,13.089671956542105,10.895757225558027
19.739795531243864,14.597483098195376,16.53015270437279,13.888722087319323,13.915071862321485,9.207472763123404,13.655730181250204,9.573602380022445,7.240931355475096,8.026846255328236,0,9.76527862614115,0,18.315772142766644,0,8.269128994638077,8.655355981033553,0,0,0
35.697576343283316,39.61376671716407,23.14321243947436,28.68635710434214,34.66759434888977,17.89834881568812,12.94467344785776,28.382969680363846,18.014874298006596,28.00864554111987,22.34122359041795,21.466051787946522,15.49511625848779,21.758225917096617,28.40269848953399,12.737184756221486,18.44117918740295,18.167353701081474,33.40216146505904,18.085549270825275
17.39775937891005,14.52184084387684,17.182072416089603,12.83119532664967,11.791114179584937,10.530652400755397,12.65203481477982,10.572700043241452,10.1052264879058,7.41393274612593,8.850965220958443,9.031088204316942,0,0,10.133400578913612,8.911168460421951,10.306633619451215,0,0,0
29.666581628334928,24.13435430032971,21.996546947155736,20.05686412596553,18.98583478641833,15.894037083052236,20.699034606468352,10.676255755004664,10.788305958646802,12.608044418739704,7.669522343596727,10.22557817901504,11.202430865141086,13.531276541058894,12.844743029486573,9.418980120076721,12.992324813337559,7.318704732164624,8.66044263079095,8.275078574262105
23.088739364453883,33.1754700867165,17.742150315750216,17.103429234054463,31.56330054882009,20.83409098161146,13.362136950858043,30.038894755626366,20.214884073602267,26.362660495519396,20.59500552549591,19.87709856364078,22.49092752085218,17.37439481986741,17.15069386715332,11.376288693209942,16.503054420092905,0,31.215276081377997,17.299197990982886
18.6992803961155,24.368677089610483,17.481672287153945,18.193210424235247,24.909991520523832,12.36567815941847,19.45519255700703,19.490031338202634,13.821946492582356,18.834036838373972,10.99383889048337,11.332882933831733,13.090490607629453,22.162765458851403,12.566058678564456,8.370749518785118,10.774940932554456,8.254456888056188,22.387175703287543,7.904195195753912
23.275241236360127,26.738030368335462,20.541031726853287,21.69070653320093,33.72729221302941,13.63406284266103,14.446474689542212,22.578383799832917,10.811805265188987,22.792657010414338,18.17545374370055,23.05035812973741,17.99728772258392,17.238001983242704,23.503037098164054,12.727914888117025,13.904066112797917,17.045033735038306,31.514958277775996,14.92532007575907
16.29667018773448,14.909430360374108,16.141188458924645,11.663706327889322,9.48438440839015,9.944151499344786,11.977885768722405,9.933456556652398,7.247896632823653,8.566637041019368,7.7480465760598305,7.682773093296474,7.361966724711822,0,10.040458028013772,8.82906843078388,9.087382557153763,0,0,0
27.861003349941797,36.119605823711424,19.695642522709647,27.10042024755608,30.337651971254097,21.253658659475285,12.096471113683032,26.76730979577649,24.38945445818754,25.476857700311207,21.482411036986836,18.19636882428423,15.33249358305649,20.712855175947478,18.26712768001594,11.176224221692618,17.533021149275136,9.006306965520382,34.47096134048542,15.221110907872895
17.828856220254206,31.479110319716867,14.205048742537546,19.755920703920168,40.13699997562814,11.789602452065964,9.632784372763615,31.072745578440315,12.47403198995828,37.46003324416782,16.399292865713242,24.5156607593251,14.588405934715276,39.596182768673515,22.758409290967293,8.693767224685605,0,9.152422739656494,45.68189909674523,20.74621183061393
26.37994996539838,26.623073976603695,19.750019600164247,22.831878191827492,31.033497846471224,13.333805701436008,15.872940753358458,24.19484910785621,12.525371214633187,22.427029848680487,15.558664367043448,22.634777881275447,18.478784580323996,18.15523639674574,17.787852819110704,10.129926873192828,17.1221294408748,15.651923062243352,27.830710481981058,15.588512412024906
24.248697019390217,33.62929264358218,18.131856363940695,19.692244011389306,31.225877557490698,18.468584933045445,13.39002476555966,29.039691244141896,16.874302466052992,21.40057956549984,15.151506486345115,20.11731279883976,18.730894212504474,18.908763519500493,15.30071519405191,10.630270576753734,14.090135279984112,8.518137554161248,31.950270199498842,15.05379114634146
21.296025558063185,26.890275275522303,20.77315349460333,21.748916346980998,35.57733027132747,12.224247234462869,15.046614855657513,25.67927315111568,10.005710966615231,23.481980208556863,16.53716344560103,26.98192927569424,20.638066598369885,26.390197586257074,27.86919437389631,13.75210361142426,13.873013708592543,14.854819635706319,38.22286378698093,18.413260756242593
22.293005233578473,29.443679930109532,13.44270828717511,19.648152580908558,32.813062708830756,16.490904778857484,10.747079914137874,29.235909560301597,15.022508490141567,27.75743518507628,22.87281169488616,23.700332813913946,17.8363237206835,17.550473738102884,22.00864539278876,8.282148370956888,17.032487534743805,11.109382963831118,34.87053568082415,17.879429551174894
14.594777528452287,12.001707508728948,12.25397645537692,16.2090558610075,11.78217559051382,7.9085030425705645,13.848272696699913,0,0,7.78952780544253,0,9.495047675974408,0,17.196305914220822,0,0,0,0,0,0
28.918761251425344,32.59953435721729,15.481550039348756,17.083781022402096,31.06412111583842,18.36151234434625,10.805337623122048,27.491182304171424,20.511581730295973,28.54547644054159,21.562988943261075,18.282695626971897,21.361934503454997,18.576008287392913,19.008163915109186,10.60989196540707,22.371000112377505,0,32.27928229406459,15.940562858554307
27.100902483064296,27.646401360561978,23.41587679772776,24.342694549411036,34.52664391729218,15.73555312829393,16.763940602862114,25.785113304260506,13.296942495690105,22.739445944127223,21.35611223132133,24.339111804730084,20.13303683665984,16.48807343558949,27.117929425816527,12.2365620444275,17.977221841494817,20.946605080292837,32.355294367638265,18.89100633381699
18.987398704959546,21.005303173536955,20.24153386075031,21.06579284315864,11.566115173314644,12.071225528230414,13.112296272757234,8.426749171204236,8.587008162384384,0,7.952629098588708,0,0,11.691440246087854,12.33814287899058,11.690753525807956,8.77931152896933,9.600445762024792,8.999651723071201,7.96140162143716
22.622775825005323,23.212893142795554,22.21445962306388,20.205432162552945,26.804682823603354,17.737327567763746,21.546789069645417,22.17950569204365,14.131317901563268,14.863812884148475,12.501198408746104,13.943623387784745,12.748340075788867,28.09909055412109,15.618887579142482,10.167862368586718,11.794900114770686,10.024624239999502,23.92910919947629,15.412495418605559
22.195421806825344,26.76668060440494,18.291969331356565,21.658257298569623,29.378991752974,13.181777598098478,19.420279539976722,23.612899027540177,15.37636104407583,22.990287578817235,13.690541906210289,18.972959902628112,16.24559114671152,30.33269099872257,14.297157047997148,11.061815485841382,14.452111223290824,10.290821994323016,28.50319196315063,14.162025248715453
19.68258106010096,32.397584438038606,16.943952973004443,23.630982609591147,36.79912795397798,13.057502274887549,0,30.783827472026843,12.680702255427994,34.38819053642213,15.98754472354888,21.110486769515834,13.389036971338951,38.646263065283854,19.67463344465003,7.447684311369983,0,13.250226375438006,46.90440678982471,15.982682023429973
20.210677386692005,15.920836800005015,17.53091338893138,11.382310590939227,10.565235857462683,14.159339576969511,12.754251771967034,8.491979579176036,0,12.34693557041114,0,0,12.395679021806151,8.155995666841669,9.817715107246407,9.790345275678643,0,10.355771986217716,11.967326372403114,8.627869998798362
28.761317738568323,32.97590702622691,19.102919782507342,23.91880087460825,31.499541425116938,19.98860026229256,12.063377105722445,28.579426313756006,19.73506374719081,23.92949720849732,20.7866656546322,22.67176763983987,19.732180829376443,8.853824302119898,18.177136511824447,11.152488559604773,18.89090363824023,8.234876194124586,22.44679005192006,17.149726175166258
29.180128048327447,27.614792370121112,24.029805557171134,22.60717746180637,22.27417767835489,18.181699033036793,15.88383279095608,24.735752698129723,16.93334736771262,15.684523800198768,18.26358415117123,9.316877261704947,17.21490768058145,8.357906660048549,12.245220318532647,8.617245111016826,13.16367220284998,12.042095589985795,10.748182384293933,11.538077199085004
19.709426793432737,35.966850269049615,17.942023135122795,20.647740017625317,33.60155531991671,11.931509569958887,13.652974159731947,29.495771748278564,12.724538877763012,32.21986303818833,19.471505998779723,18.8913983783549,18.977349646963525,41.469533078823524,16.89461294616367,8.169130300252275,9.09641218927632,11.286313608671177,41.77420003459005,19.084115061170483
28.71635892825569,30.90613771976846,21.47633050709822,20.341206744223058,30.57856013447617,20.87657454276527,12.904558372746411,28.295482992777544,19.345921896950994,19.856732536039996,17.96639457982996,20.626489156104306,17.688524521794125,19.449302341620598,19.817284937439354,8.478434184428123,16.366346965025606,10.446524518569296,24.19488099370882,17.361004069549253
20.797222182384942,28.404461709978168,20.355244009995214,18.540262977772485,37.73500677534981,13.719087849832725,15.669415921222795,27.90204601941537,14.728255683052694,35.146641564491134,19.673887147005935,18.94745807486277,19.56029837021386,33.18603930712931,20.623070256443523,15.021004486459011,11.457268380618777,14.134402428524698,45.47750356002936,20.640049742403786
22.293005182595774,29.4436799125502,13.442708277159124,19.648152584204883,32.81306282169355,16.49090475857605,10.747079884280236,29.235909602840785,15.022508525314734,27.757435211588,22.872811666790838,23.700332801357824,17.836323711208184,17.550473735742656,22.008645380903708,8.282148339417741,17.032487556034326,11.109382930564225,34.87053568272356,17.87942955100715
23.182327350724478,19.818599823050068,16.691307197877094,18.613677671858923,18.14404438387863,9.591144977156587,19.287032269759415,11.191592922841735,7.509303763215861,10.3827728053514,0,12.287851917379362,9.033102581653647,20.412464249233008,7.959100178767591,9.275045154418263,10.302569802773448,0,9.943042673592497,0
14.594777553065006,12.001707566163615,12.253976448351162,16.20905591496874,11.782175645154762,7.9085030950878945,13.848272752098632,0,0,7.7895278292451575,0,9.495047728078637,0,17.196305976947652,0,0,0,0,0,0
19.155285248431714,29.77351208982086,18.41990119050268,20.001808494120095,35.78010849108791,12.701049692198369,15.12751609847765,30.45088222907604,15.456831556445284,42.64372208394635,19.57509153336336,24.770792544246802,17.746471572772744,33.87907496062921,26.105910263984388,12.386027501442003,14.535721890470427,12.944844432209704,42.11285188825227,19.15806316020063
18.47639629162626,24.931020799611098,19.64194197149766,20.3756828716159,37.365115847307976,17.483145573633657,21.2216567930762,27.835272076347728,17.153148055057095,28.86513314760998,20.44544048210012,19.05779364474884,11.538655984565812,28.318597792169207,15.731448116078218,11.070796780805951,13.721316031975327,10.207037442968874,42.451403112361774,19.041296684794403
22.61914413068468,29.014049400578287,22.162353512595647,28.688680301680176,39.53405579006476,15.426113245912498,15.0211483903756,28.96397335048026,12.736037482483736,29.461367865460453,22.543434311834794,24.181795640295,12.024117856303956,37.98551640369455,23.642224244904668,14.197843928457559,0,0,39.0714724307218,16.621766756124845
28.918761220293494,32.59953436130908,15.481550029089531,17.083781020428425,31.064121108358997,18.36151232660319,10.805337627350468,27.491182310850245,20.51158170376687,28.545476403633305,21.56298890908513,18.282695627996244,21.361934493723965,18.576008281765162,19.008163900032013,10.609891958729218,22.3710001069125,0,32.2792823073222,15.940562854211572
26.234684263391156,29.50417938621851,19.629833364555704,26.49104573175098,35.77791528908916,18.157057641477817,12.411591747153018,30.059788945657235,16.235699975165925,20.88910760085299,23.281574085565005,19.384871613649064,14.952503671904264,20.533396201152446,20.132190099203278,10.750303646798967,12.477209713316697,11.313285979874406,31.473726077560528,10.18583541357892
26.108243946418202,31.525217695594044,14.706339582343947,19.850605615955086,32.702022235126435,18.628541735070495,10.25241145983571,31.698464054761917,20.11135525543441,29.966277097312055,22.900469758679186,21.732039246186552,20.996042968545055,17.616284105732635,22.129882456063452,11.39038268137977,21.859559769342415,8.570703520799036,33.588858988579986,17.055364355492625
15.85005402111098,23.999314253103336,13.548571044822687,15.523595102040503,34.68109572012988,12.713102572843434,9.093677235952937,28.015047552071213,7.355741026191084,27.847282017281547,16.673835926295897,23.5216732614742,13.334210845233507,21.88274080510441,26.280089160349917,8.884830808470946,10.155726641733095,12.112984551049472,37.01882867660331,17.87709927763598
23.941531612507852,28.3179409075991,19.502807097736905,23.68868662496815,40.58007753942265,13.072328256110858,14.22026914981122,34.527415997084624,10.1921174665802,32.192448110427726,15.42935898518376,26.341058923977062,18.278213446389877,23.53120521650435,31.68231153210327,10.143668908241759,16.207577488359952,17.30279181200358,43.25938792022528,17.855715628776025
18.56249547934525,13.879861391457682,18.820466814776264,14.96138390036839,25.02292381355794,13.5275356616618,18.687201282101782,17.064700945361732,12.195870488628072,22.250725026682108,9.352776990900361,10.134502775988565,11.786303546158491,25.55631112403999,13.891834575272187,10.064495821156788,9.027253553663668,12.297716900329059,30.25754940068271,9.377787027008859
21.081934128854048,20.931081226271033,21.35438693504104,23.981214831677548,34.423998435576316,20.319828546858474,24.487997023972763,23.494755705572377,15.819017524065739,28.977759962685898,16.941675882839753,15.807555688302221,11.88149194252891,30.877214056573425,17.931027151423667,11.39203777821362,10.335383180967037,13.211475386848388,37.710138157628876,14.453431805168341
19.784178382583217,28.066066295094863,16.578681813399022,20.17309190593321,38.0558791876996,14.059935597335011,10.439041069307988,31.661924876750536,10.836262972695392,34.70040205484064,16.93437705337281,24.337464917535037,12.683499184140267,27.84528857367046,26.383346505510268,10.222080081753568,7.362362787676879,12.636768964758128,43.287532640007704,16.97560056557455
24.920855863598618,37.3534260640137,20.568115597711916,23.10783871142568,35.44804050563115,17.4409823259101,15.054894394249011,27.8666526933607,19.503207568700198,38.14681323614508,23.71539889494579,18.464930015719162,14.879977528473654,34.6659244533382,22.784050894478497,15.653891952667157,15.782825124785324,12.657874353587973,35.76508733353216,16.153574586166922
19.650403723459178,24.505630791814212,16.92187688216336,15.4858661856305,20.330241409935446,11.814139987178216,19.04085252693153,14.799292882982826,10.798911680074347,15.201261618468962,11.690527023123602,11.015806584641616,10.602293486462829,26.292944537975895,0,10.805173184563253,9.821546732991013,9.387679066451804,23.09262450041507,10.801812545039436
24.06471743153479,31.36050168969853,20.482299853397848,26.68539825100098,44.73797608812602,18.609643754494464,12.62798304842504,36.57764282287187,14.98164205722044,43.56898330882517,16.290532300069493,32.00413913150644,20.813308880168993,25.471117273300052,25.535623139134266,9.673331447123003,17.307680384688584,14.974444213092204,50.80244791935212,20.89705152316049
30.746534445482787,38.78699128530484,19.779407083147433,24.695511454236087,39.71632107909338,18.394720537492212,7.428350621428715,38.68010935087924,23.222844034711354,48.26338678080726,35.21648122964786,28.90731318543137,17.560193857492088,17.882755019355596,33.83990878910337,12.645571628818358,19.030727807097435,13.874295349680727,36.17208369516954,19.301506429526974
8.974883547538186,8.110306792879912,10.807660218002367,10.536238010505564,8.671616457624552,13.555483175687913,7.7370019473978004,8.566636723055245,7.575624656283129,0,14.212348950504193,0,0,0,0,0,7.746321222800996,9.135225411822676,0,22.249123307029176
20.200415724647023,31.995514102627887,19.978434426592457,24.85696655572727,47.37651234866719,12.793362347254643,9.95970351305928,39.212534984115536,13.031373231331404,49.32594230220793,18.782127498576006,33.6378054513798,18.71696577193688,29.268247779003772,34.55983688290598,10.337195278350961,13.327624507139621,15.634585045907889,57.59307007138654,20.868208240078193
34.15045108453862,41.184644599644145,25.89648313869858,34.613774631199476,38.8332473754745,34.25441688984997,21.608200880452507,33.049583787824794,36.24254159334404,22.375901344178196,25.414511307466704,14.871906985400718,18.896267298291804,16.890978181458923,15.252988928304083,17.424462423774276,25.15861073593246,20.028310090509773,12.40004403957549,19.84628151467876
25.227441869204224,30.097346202882743,17.809999345398914,23.611039597893665,29.82893603165569,18.040184470870642,14.595006901983961,28.213289653108994,18.205195616939584,24.37712588083677,14.513778554849187,18.630953243598118,14.38323978386289,17.51654170469329,22.094373885617408,8.95692975552606,16.63836183608062,10.199711821171281,30.211402007839773,14.341371785265675
27.44227227951943,35.88815167130451,16.937800149193055,23.331506603449757,35.85549428248333,19.39518891506354,8.979108871390745,32.8026327423877,20.343230216126088,30.283302326989443,28.325162754226202,20.20130174809482,19.50347700174657,18.286015097116337,21.590281464106603,13.650501481742817,22.889516349662923,10.612562509935078,30.791778944246165,19.698163281306247
27.567356705320606,28.31923236905085,26.21152590715733,25.335428825703442,25.81803346244625,24.316689317103688,20.935310972464347,20.982272066245613,21.23028274988568,24.134707960942702,19.115508454812392,13.703082074785486,16.887230505621353,20.82561248676002,15.502799945476042,16.20633178434848,17.59100941643052,12.542543238338974,14.280050154208286,15.278819471816032
28.603947169066533,33.9438710858565,27.317503786382517,31.06208633703772,26.361152555318206,23.034336530814528,20.038958680421644,22.075670514952236,21.696773908753368,17.182165405672308,23.29119183306685,12.429335584013785,11.248085749064954,11.402490689877304,12.235415484074414,10.059574797744268,21.481787553811575,12.76675844795015,15.378616657642349,13.56618037442875
23.086636451941168,25.302998870758127,22.12710325191493,22.493822595101925,33.488448712507946,17.29806871389929,26.652245856586642,27.687033561680995,17.411444305558877,43.93514969586924,15.648260486951736,20.68812488870433,13.827995395581619,27.964537543010056,23.708252644988143,9.255111570398247,16.610266846756296,15.705157700158143,37.42233019271691,16.26626859603102
20.6013957970587,23.164378703289422,25.776871024260572,22.746890473888275,21.809076051844073,32.921571636848,25.75751382212023,26.790711012116628,28.509146094715323,0,8.707920274931045,21.17800398095961,19.650717261916633,0,30.955930325911343,0,25.91487046540631,7.675168542800603,21.693231586944272,13.162181583135487
23.78283233981602,24.612349562459386,14.41234693663877,22.01486160867432,22.39860207610231,11.821847848133412,11.777769372949145,19.282127669142547,15.5808126514506,19.02957831113714,14.35685776127234,16.541259832061105,9.56425893313145,12.232238078593662,20.767890039134492,0,15.85388888084022,10.830877385199285,17.004515233420005,13.86349274322478
29.073749815489375,23.32416779050395,25.079855475116762,16.424505163767613,19.120027597013085,17.768659547239494,15.540830466559362,20.90388560206877,16.554582965780266,8.026173958501122,15.365559146799388,9.108496380436504,11.70424970409595,8.934945844701957,8.44100313501092,7.72902468355979,14.236554453540856,11.080260324418484,9.763121233828333,11.929632573883575
25.30993833366434,29.137955781551607,22.09296002129773,21.633610689126066,29.008082048629063,19.232063322100142,9.166260322542797,26.911950460133507,19.702332505015256,18.322120086614238,16.492063513324116,16.266471305794106,17.748629116342947,8.595746328885479,16.32712802413964,0,17.672115560254323,10.095639011127304,24.953200174150396,17.41211832932198
26.758684628422156,32.49621065641185,21.32687734890325,22.75975421803023,30.98620387012719,17.708415724490816,15.552461062296675,29.385917455518552,19.142949595329867,38.55101406476578,24.54436065231461,19.708767598343552,14.615159982671637,26.69049039619582,25.285745201415125,11.918774425085106,14.809242990931455,14.533024814815729,28.403222121651176,15.901308957577026
23.36982307406048,35.41357417974247,20.366946911305327,25.865292281962912,37.99147262429592,16.16159849137907,15.830530515538147,35.6923917701667,19.420703073659187,34.22735063009314,24.036192665344952,26.6524839237055,19.35319803332944,34.80258104266441,26.095130179158325,10.289432873503172,15.249366720463277,14.203806232715314,41.75528229665728,21.985307904003456
26.52577022606659,32.14843229874696,22.70341982551222,28.097736404085634,31.38838464724679,22.875929422428452,14.715033824539224,32.98104393996834,19.715777806430655,32.785056115837065,37.192581577209594,22.568250428141248,15.920301055049839,17.66273760499029,30.652298669036842,18.073642197811544,18.81125207403101,15.776002441164444,23.04056899882028,23.666221338695102
26.366399514096713,30.886932576043744,17.17902107722713,19.789566277230463,33.855934117407294,14.08166661004457,13.453319242845788,34.70404228958064,16.361089114717963,34.63192107994461,22.197202337694304,25.243233977845655,18.767646882924442,19.08801687460845,27.338990131117807,11.994068586945517,17.394435533869757,13.806465989388188,29.938626296751536,16.35554304954751
